424984673,1,8,C,1,4281,1,A,1,5943,3,B,1,1638,8,C,1,1835,2,D,1,1269,8,C,1,2219,1,A,1,1283,2,D,1,1672,6,E,0,7529,3,B,1,1770,2,D,1,1131,8,C,1,1050,6,E,1,918,1,A,1,999,3,B,1,940,2,D,1,928,1,A,1,1907,6,E,1,1037,8,C,1,1764,2,D,1,1178,3,B,1,1312,6,E,1,1321,8,C,1,1260,2,D,1,990,1,A,1,1004,6,E,1,1351,3,B,1,1150,1,A,1,1451,8,C,1,1374,2,D,1,1152,1,A,1,1319,3,B,1,3468,2,D,1,3797,6,E,1,2201,8,C,1,922,3,B,1,980,2,D,1,1399,1,A,1,988,6,E,1,976,8,C,1,1050,1,A,1,851,3,B,1,900,6,E,1,891,8,C,1,866,2,D,1,1259,6,E,1,970,3,B,1,1139,1,A,1,1392,6,E,1,2376,3,B,1,981,0,A,-2,5405,0,A,-3,4602,0,A,1,8517,0,A,3,5454,0,A,undefined,2251,2,B,3,5512,2,B,3,2809,2,B,-4,4372,2,B,-3,2052,3,F,0,4749,3,F,0,4646,3,F,-1,3238,3,F,0,4150,1,D,3,5122,1,D,3,2489,1,D,-3,4044,1,D,-2,1558,7,C,2,6676,7,C,2,6400,7,C,-2,4708,7,C,-1,4026,0,A,3,5115,2,B,2,2374,3,F,0,2914,1,D,1,4764,7,C,4,3624,m,28,Caucasian,10,3,1,2
152103618,2,2,A,1,3725,7,B,1,1591,4,D,1,2591,9,E,1,3439,1,C,1,2280,7,B,1,1983,4,D,1,1272,2,A,1,4672,9,E,1,2247,1,C,1,2823,2,A,0,1959,7,B,1,999,9,E,1,1881,1,C,1,1160,4,D,1,1687,9,E,1,1432,7,B,1,1711,2,A,1,1839,9,E,1,1383,7,B,1,1903,1,C,1,1223,2,A,1,1608,7,B,1,1215,1,C,1,2561,4,D,1,1472,1,C,1,1168,2,A,1,1127,4,D,1,991,9,E,1,1399,7,B,1,1975,4,D,1,1567,1,C,1,1450,9,E,1,1159,2,A,1,1271,7,B,1,1192,4,D,1,1152,2,A,1,1480,9,E,1,1312,1,C,1,1431,4,D,1,1143,7,B,1,1128,9,E,1,1215,1,C,1,1095,4,D,1,1023,2,A,1,967,9,E,1,1927,7,B,1,3848,2,A,1,3728,1,C,1,2375,4,D,1,2015,6,B,-2,13312,6,B,-3,11297,6,B,1,14392,6,B,2,4464,6,B,undefined,4423,4,F,2,7793,4,F,1,4120,4,F,0,6679,4,F,0,1487,3,D,-1,5640,3,D,-2,4832,3,D,1,9506,3,D,2,3745,1,A,3,7975,1,A,2,4191,1,A,-1,4769,1,A,-1,1719,0,C,-2,7928,0,C,-2,2808,0,C,1,2881,0,C,1,1399,6,B,0,9551,4,F,1,4568,3,D,-1,4010,1,A,-1,2168,0,C,-1,2095,m,43,Asian,9,4,4,3
127372192,1,9,E,1,5509,3,B,1,2272,8,D,1,1849,6,C,1,1394,9,E,1,1372,1,A,1,3622,3,B,1,1624,8,D,1,1528,1,A,1,2055,9,E,1,2334,6,C,1,1385,8,D,1,1404,3,B,1,2492,9,E,1,2266,6,C,1,1450,8,D,1,1560,1,A,1,1277,9,E,1,1411,3,B,1,1387,1,A,1,1976,6,C,1,2178,8,D,1,1616,1,A,1,1496,3,B,1,1632,8,D,1,1504,9,E,1,1380,6,C,1,1426,3,B,1,1428,8,D,1,1356,1,A,1,2194,9,E,1,1475,6,C,1,1227,1,A,1,1429,3,B,1,1442,9,E,1,1480,6,C,1,1200,8,D,1,1551,9,E,1,1888,3,B,1,1342,1,A,1,1284,9,E,1,1340,3,B,1,1387,6,C,1,1332,1,A,1,1222,3,B,1,1616,6,C,1,1456,8,D,1,2234,6,C,1,1734,1,A,1,1283,8,D,1,3536,2,B,1,5801,2,B,-2,5650,2,B,-1,13881,2,B,2,6919,2,B,undefined,3244,3,F,-2,5603,3,F,-4,4310,3,F,1,4146,3,F,4,3818,0,A,-3,3572,0,A,-3,6233,0,A,2,5054,0,A,4,3032,5,C,1,4145,5,C,-1,3901,5,C,-1,3316,5,C,1,3770,7,D,2,4396,7,D,1,2852,7,D,-3,4733,7,D,-1,3801,2,B,-1,5832,3,F,-2,3402,0,A,-2,2672,5,C,-1,3582,7,D,2,2491,f,29,white,10,2,6,2
199121541,2,5,C,1,17552,1,B,0,1882,4,D,1,1050,6,A,0,1563,3,E,0,958,5,C,1,774,6,A,0,759,1,B,1,582,3,E,0,650,5,C,0,523,4,D,0,583,3,E,0,653,1,B,0,475,6,A,1,633,3,E,0,591,1,B,1,607,5,C,1,896,6,A,0,714,1,B,0,656,5,C,1,506,4,D,0,566,5,C,0,531,6,A,1,535,4,D,0,579,3,E,1,1432,1,B,0,1371,4,D,1,727,5,C,1,1708,3,E,1,1289,6,A,0,713,1,B,1,898,4,D,0,1233,6,A,0,779,3,E,0,600,5,C,0,1202,4,D,0,775,1,B,0,949,3,E,0,764,5,C,1,911,4,D,1,699,6,A,1,679,3,E,0,569,1,B,0,4328,6,A,0,528,5,C,0,461,4,D,1,2579,6,A,0,697,1,B,1,799,4,D,0,679,3,E,0,702,4,C,4,4322,4,C,3,4065,4,C,3,4321,4,C,3,3751,4,C,3,3850,5,A,1,3915,5,A,undefined,1143,5,A,1,2069,5,A,1,1777,0,B,3,2556,0,B,3,2210,0,B,3,1997,0,B,3,2715,6,F,3,3136,6,F,3,2848,6,F,3,3164,6,F,3,3311,3,D,3,2367,3,D,2,2232,3,D,2,3498,3,D,3,3453,4,C,3,3053,5,A,3,2049,0,B,3,3282,6,F,3,8265,3,D,undefined,3181,m,32,Indian,7,3,4,6
742590422,0,8,E,1,6223,2,B,1,7255,1,A,1,2028,6,C,1,1162,7,D,1,4705,1,A,1,8065,2,B,1,1508,7,D,1,1532,8,E,1,1423,6,C,1,2727,2,B,1,16060,7,D,1,1791,1,A,1,1298,8,E,1,1296,6,C,1,1579,1,A,1,2343,2,B,1,2469,8,E,1,1317,6,C,1,2066,7,D,1,1628,8,E,1,2233,2,B,1,3633,1,A,1,1410,8,E,1,1291,2,B,1,1531,6,C,1,1320,1,A,1,1000,2,B,1,1167,6,C,1,1116,7,D,1,5980,6,C,1,920,1,A,1,1532,7,D,1,1414,8,E,1,1150,2,B,1,987,7,D,1,1697,6,C,1,1053,8,E,1,1631,1,A,1,3101,2,B,1,1214,7,D,1,1201,1,A,1,1503,8,E,1,1163,6,C,1,1036,7,D,1,2833,2,B,1,1434,8,E,1,1122,6,C,1,15351,7,D,1,1358,1,A,1,871,1,B,3,15550,1,B,1,11582,1,B,3,9767,1,B,4,7034,1,B,undefined,5149,0,A,-2,10734,0,A,-3,8470,0,A,-3,4145,0,A,-4,4765,8,F,0,10020,8,F,-2,4616,8,F,-2,1987,8,F,-3,3464,5,C,1,9083,5,C,-1,5165,5,C,-2,3096,5,C,-3,4726,6,D,0,9146,6,D,-1,5561,6,D,-2,2448,6,D,-3,2335,1,B,0,7252,0,A,undefined,4037,8,F,-1,3235,5,C,0,2562,6,D,-1,4269,m,54,White,7,2,4,5
501885201,1,2,A,1,4261,6,E,1,1755,8,C,1,1249,2,A,1,2489,1,B,1,915,6,E,1,699,8,C,1,900,9,D,1,1641,6,E,1,1257,1,B,1,1450,2,A,1,1492,6,E,1,755,1,B,1,1575,8,C,1,1718,2,A,1,926,1,B,1,1564,8,C,1,746,9,D,1,718,8,C,1,1553,2,A,1,1091,9,D,1,893,6,E,1,1174,1,B,1,790,9,D,1,806,8,C,1,1250,6,E,1,1176,2,A,1,1035,1,B,1,916,9,D,1,1347,2,A,1,930,6,E,1,1027,8,C,1,780,9,D,1,2509,1,B,1,976,6,E,1,1441,8,C,1,827,9,D,1,787,2,A,1,843,6,E,1,996,1,B,1,1809,2,A,1,5355,8,C,1,1011,9,D,1,1017,2,A,1,1249,1,B,1,1177,9,D,1,1219,6,E,1,5461,8,C,1,1303,1,B,1,905,9,D,1,667,7,C,4,4748,7,C,2,7841,7,C,0,8384,7,C,0,7829,7,C,undefined,3561,8,D,-1,6688,8,D,-1,3398,8,D,1,3659,8,D,1,1472,0,B,-3,3304,0,B,-3,3192,0,B,2,3991,0,B,3,1714,4,F,0,4313,4,F,1,2316,4,F,0,4756,4,F,1,1954,1,A,1,7409,1,A,1,3551,1,A,0,1734,1,A,1,1317,7,C,1,6298,8,D,1,2787,0,B,1,3219,4,F,0,4125,1,A,1,1989,m,30,White,6,4,2,2
211415095,2,6,B,1,4805,7,D,1,1879,4,A,0,4183,2,E,1,1272,8,C,1,3168,4,A,1,1268,6,B,1,956,2,E,1,1479,8,C,1,1446,7,D,1,1700,2,E,1,950,6,B,1,1268,4,A,1,832,2,E,1,1635,6,B,1,1686,8,C,1,1440,4,A,1,2048,6,B,1,2093,8,C,1,1249,7,D,1,1343,8,C,1,1370,4,A,1,1206,7,D,1,1296,2,E,1,1335,6,B,1,1252,7,D,1,1214,8,C,1,1402,2,E,1,6397,4,A,1,1352,6,B,1,1173,7,D,1,1160,4,A,1,1217,2,E,1,982,8,C,1,1449,7,D,1,1219,6,B,1,6548,2,E,1,1350,8,C,1,1800,7,D,1,1153,4,A,1,1215,2,E,1,1207,6,B,1,15498,4,A,1,933,8,C,1,1177,7,D,1,1364,4,A,1,968,6,B,1,756,7,D,1,1325,2,E,1,1905,8,C,1,1191,5,B,2,12826,5,B,2,7640,5,B,0,10365,5,B,0,11287,5,B,undefined,5606,7,C,4,7868,7,C,2,9167,7,C,0,3201,7,C,0,2718,2,F,3,7926,2,F,2,3168,2,F,4,13800,2,F,4,3352,3,A,1,9466,3,A,2,3034,3,A,0,4064,3,A,1,2368,6,D,1,6496,6,D,0,3922,6,D,0,2767,6,D,0,1832,5,B,5,5637,7,C,-1,7447,2,F,-3,6323,3,A,-1,7724,6,D,0,5252,f,57,WHITE,0,1,4,2
382380019,0,5,A,1,8329,8,B,0,12310,9,D,1,2537,7,E,0,2752,6,C,1,1634,8,B,1,11333,9,D,1,933,5,A,1,768,7,E,1,1263,6,C,1,1871,5,A,1,982,8,B,1,1483,7,E,1,1676,6,C,0,11941,9,D,1,1215,7,E,1,1035,8,B,1,1294,5,A,1,1171,7,E,1,2150,8,B,1,1150,6,C,1,798,5,A,1,1383,8,B,1,1083,6,C,1,3436,9,D,1,2283,6,C,1,1049,5,A,1,833,9,D,1,1068,7,E,1,1214,8,B,1,1036,9,D,1,965,6,C,1,913,7,E,1,1089,5,A,1,866,8,B,1,932,9,D,1,1000,5,A,1,1067,7,E,1,849,6,C,1,1044,9,D,1,1038,8,B,1,882,7,E,1,985,6,C,1,1249,9,D,1,1004,5,A,1,878,7,E,1,1051,8,B,1,1151,5,A,1,800,6,C,1,750,9,D,1,1698,4,A,2,4984,4,A,3,5048,4,A,-2,4154,4,A,1,3330,4,A,undefined,2217,5,C,1,3764,5,C,2,1884,5,C,-2,4569,5,C,1,1217,0,F,-2,3061,0,F,-3,2076,0,F,-1,2673,0,F,3,1655,7,B,3,3235,7,B,3,3065,7,B,-3,1600,7,B,0,1549,8,D,0,2981,8,D,1,1634,8,D,-2,1667,8,D,1,1568,4,A,1,3816,5,C,-1,2203,0,F,-3,1867,7,B,2,2197,8,D,0,1819,m,38,white,3,2,2,4
221967922,1,6,C,1,5349,9,D,1,1950,4,A,1,1817,5,B,1,1133,9,D,1,1150,1,E,1,1119,6,C,1,1462,5,B,1,1272,9,D,1,1841,4,A,1,1825,1,E,1,2863,6,C,1,8170,4,A,1,3532,5,B,1,1082,1,E,1,902,6,C,1,83,9,D,1,2146,1,E,1,2086,5,B,1,1448,4,A,1,1116,1,E,1,1053,5,B,1,966,6,C,1,2018,4,A,1,1265,5,B,1,882,6,C,1,1136,9,D,1,1066,6,C,1,8361,4,A,1,1370,9,D,1,1531,1,E,1,9354,5,B,1,1266,9,D,1,1185,6,C,1,703,1,E,1,1139,4,A,1,1164,5,B,1,1409,9,D,0,917,4,A,1,1050,1,E,1,1366,6,C,1,2452,9,D,1,1086,5,B,1,730,1,E,1,1201,6,C,1,928,9,D,1,1121,4,A,1,2032,1,E,1,963,5,B,1,1046,4,A,1,1541,3,A,-2,7535,3,A,-2,4501,3,A,1,11237,3,A,1,4329,3,A,undefined,4830,4,B,1,4236,4,B,0,2558,4,B,0,1458,4,B,0,1999,8,D,-1,5234,8,D,0,2831,8,D,0,2885,8,D,0,2586,5,C,undefined,3181,5,C,-2,1899,5,C,-2,1334,5,C,1,5200,1,F,0,6350,1,F,0,6466,1,F,0,2017,1,F,0,2149,3,A,5,5516,4,B,3,2952,8,D,-2,3033,5,C,-2,2383,1,F,-2,2698,m,21,White,8,4,2,4
806351212,0,6,A,1,12549,3,E,1,3659,5,C,1,3378,8,D,1,2940,7,B,1,2310,3,E,1,1979,5,C,1,1612,8,D,1,1785,6,A,1,6416,3,E,1,1185,7,B,1,1816,6,A,1,1112,5,C,1,1715,8,D,1,2460,6,A,1,1735,7,B,1,1165,8,D,1,1759,3,E,1,1273,5,C,1,1040,7,B,1,1483,8,D,1,1424,6,A,1,881,3,E,1,1528,5,C,1,1337,6,A,1,1193,7,B,1,1298,3,E,1,1017,5,C,1,1072,8,D,1,1213,3,E,1,1085,7,B,1,1488,6,A,1,920,3,E,1,1529,7,B,1,1779,5,C,1,840,6,A,1,1330,7,B,1,1201,5,C,1,798,8,D,1,3585,5,C,1,1514,6,A,1,836,8,D,1,1077,3,E,1,1215,7,B,1,1173,8,D,1,1234,5,C,1,1071,3,E,1,1003,6,A,1,889,7,B,1,800,8,D,1,1563,5,A,-3,13766,5,A,-5,10736,5,A,3,12382,5,A,4,5719,5,A,undefined,4093,6,B,-3,7116,6,B,-5,4133,6,B,3,3671,6,B,4,2642,4,C,-3,8047,4,C,-5,2426,4,C,3,1979,4,C,4,1767,0,F,-5,8459,0,F,-5,2147,0,F,4,4366,0,F,5,2818,7,D,-3,7728,7,D,-4,3939,7,D,3,2828,7,D,4,2010,5,A,1,6975,6,B,1,5464,4,C,1,2498,0,F,-2,3396,7,D,1,2090,m,30,white,1,3,2,4
