940734907,2,1,D,1,6877,7,C,1,4340,5,B,1,5595,9,F,1,1790,1,D,1,1720,8,E,1,2240,5,B,1,983,9,F,1,1400,6,A,1,1200,8,E,1,1032,5,B,1,1480,6,A,1,2487,7,C,1,7303,6,A,1,5079,5,B,1,1471,9,F,1,18239,7,C,0,3,1,D,1,11692,8,E,1,1359,9,F,1,888,6,A,1,2304,1,D,1,4936,7,C,1,1903,8,E,1,1272,1,D,1,1568,5,B,1,1160,6,A,1,1889,7,C,1,1574,8,E,1,1088,9,F,1,2831,1,G,1,9807,1,G,-3,9359,1,G,3,11624,1,G,5,4808,1,G,undefined,3552,4,B,-4,7536,4,B,-5,3840,4,B,4,5088,4,B,5,2491,3,H,-5,5141,3,H,-5,3719,3,H,4,2800,3,H,5,1744,5,A,-4,4840,5,A,-5,3241,5,A,4,3171,5,A,5,3044,1,G,-5,7758,4,B,-5,7306,3,H,0,4272,5,A,1,4141,f,50,WHITE,1,2,2,7
690793511,1,1,C,1,5222,4,E,1,2245,6,D,1,2063,3,B,1,12975,7,A,1,1983,1,C,1,1023,4,E,1,1439,8,F,1,1335,6,D,1,1352,1,C,1,2071,3,B,1,1351,8,F,1,2104,6,D,1,1502,4,E,1,1735,3,B,1,975,8,F,1,1191,7,A,1,1735,4,E,1,1192,3,B,1,1606,7,A,1,1232,1,C,1,1863,7,A,1,1447,3,B,1,1153,8,F,1,4125,1,C,1,1359,6,D,1,1167,4,E,1,1232,8,F,1,1391,7,A,1,966,6,D,1,2391,2,B,-4,20927,2,B,0,26996,2,B,-1,11559,2,B,-1,9479,2,B,undefined,3487,8,H,3,15663,8,H,1,9255,8,H,0,11457,8,H,0,2759,6,A,-3,7320,6,A,-5,7390,6,A,4,4766,6,A,5,3767,1,G,2,6448,1,G,0,8694,1,G,-1,8272,1,G,-1,2032,2,B,4,6455,8,H,4,2455,6,A,-1,10152,1,G,-3,3407,f,60,Caucasian,2,2,3,5
991889477,1,1,B,1,9341,9,F,0,1549,7,C,0,1102,5,D,0,809,8,E,1,701,9,F,0,1610,4,A,0,1594,5,D,1,2431,7,C,1,1668,8,E,1,1815,5,D,1,655,1,B,1,1151,4,A,1,1033,7,C,0,870,8,E,1,1815,9,F,0,959,5,D,1,1311,7,C,0,887,1,B,0,876,9,F,0,1985,5,D,1,1440,8,E,1,1262,1,B,1,1607,9,F,1,1399,4,A,1,1079,8,E,1,5640,1,B,1,1422,4,A,1,1571,7,C,1,128258,4,A,1,1183,5,G,2,7530,5,G,3,38059,5,G,-1,7552,5,G,2,6557,5,G,undefined,4240,3,A,-3,8456,3,A,-2,4103,3,A,2,19191,3,A,4,4488,0,B,-3,7600,0,B,-3,4782,0,B,3,4543,0,B,4,3713,1,H,4,5846,1,H,3,3782,1,H,-3,5927,1,H,-1,2353,5,G,3,6111,3,A,1,3679,0,B,2,3767,1,H,4,3481,m,35,white,3,1,1,2
943380708,2,7,C,1,6040,3,D,0,1362,6,E,1,1090,2,F,1,1467,1,A,0,964,3,D,1,3640,7,C,1,1655,6,E,1,2898,3,D,1,1245,8,B,1,1442,1,A,1,1436,7,C,1,1382,6,E,1,1262,2,F,1,1690,3,D,1,1405,7,C,1,1736,8,B,1,1233,2,F,1,12940,3,D,1,1267,6,E,1,946,8,B,1,1258,2,F,1,1149,1,A,1,2349,6,E,1,1039,8,B,1,4176,1,A,1,1484,7,C,1,1892,1,A,1,1723,8,B,1,3128,2,F,1,827,7,B,2,9933,7,B,2,9244,7,B,2,6511,7,B,4,3717,7,B,undefined,4870,4,G,1,7631,4,G,1,4237,4,G,2,3570,4,G,4,1898,0,A,-2,5442,0,A,-2,3380,0,A,3,4893,0,A,5,1992,8,H,1,4400,8,H,1,2642,8,H,2,2114,8,H,4,1878,7,B,4,4252,4,G,4,2912,0,A,4,3370,8,H,4,2443,m,28,asian,0,1,4,2
533995630,0,4,A,1,5208,7,B,1,1333,5,F,1,640,8,C,0,6261,3,D,1,1852,6,E,0,2604,5,F,1,1543,4,A,0,845,3,D,1,2318,8,C,1,11557,6,E,1,1504,3,D,1,1054,7,B,1,1735,4,A,1,927,8,C,1,1526,6,E,1,1662,5,F,1,1406,3,D,1,799,8,C,1,1047,7,B,1,1573,5,F,1,1422,3,D,1,1294,6,E,1,791,7,B,1,1224,5,F,1,965,4,A,1,1606,6,E,1,711,7,B,1,2933,4,A,1,1324,8,C,1,2221,8,H,-5,11414,8,H,0,12118,8,H,2,17175,8,H,5,5894,8,H,undefined,6056,0,G,-3,8487,0,G,-4,9505,0,G,1,15989,0,G,5,4056,3,A,-1,9167,3,A,0,4919,3,A,0,7696,3,A,3,2679,6,B,0,6367,6,B,undefined,2071,6,B,0,3527,6,B,5,4616,8,H,2,20655,0,G,-4,4527,3,A,-1,5712,6,B,0,1824,f,25,hispanic mexican,4,3,3,6
437172710,2,9,E,0,93172,7,B,1,4175,1,A,1,4591,4,C,1,2679,1,A,1,1615,7,B,1,2215,8,F,1,1600,4,C,1,5840,6,D,1,1503,9,E,0,2887,8,F,1,3016,1,A,1,1679,6,D,1,1584,4,C,1,1168,9,E,1,1519,6,D,1,3648,7,B,1,1999,1,A,1,1559,4,C,1,4200,9,E,1,1592,8,F,1,2223,6,D,1,2254,4,C,1,1344,7,B,1,1272,8,F,1,1631,6,D,1,1503,9,E,1,1465,7,B,1,1615,8,F,1,1456,1,A,1,4136,1,G,3,9992,1,G,3,8574,1,G,0,13608,1,G,0,3583,1,G,undefined,4632,6,B,0,8824,6,B,3,6400,6,B,3,2928,6,B,3,3615,4,H,0,5159,4,H,2,3080,4,H,0,3072,4,H,0,2352,0,A,-3,5320,0,A,-3,3127,0,A,-3,2496,0,A,-3,2895,1,G,2,6879,6,B,2,3745,4,H,0,5143,0,A,-3,2992,m,56,white,3,3,1,7
838169456,2,3,D,1,2516,1,C,1,1820,7,E,1,1720,3,D,1,1620,6,B,1,1114,9,A,1,1199,1,C,1,4790,7,E,1,1193,2,F,1,999,3,D,1,904,1,C,1,1100,6,B,1,1186,2,F,1,1134,3,D,1,874,7,E,1,1153,6,B,1,1983,2,F,1,940,9,A,1,982,7,E,1,1528,6,B,1,1835,9,A,1,1335,1,C,1,953,9,A,1,1147,6,B,1,966,2,F,1,790,1,C,1,1097,3,D,1,787,7,E,1,883,2,F,1,1387,9,A,1,870,5,B,-3,12486,5,B,-5,5363,5,B,2,6477,5,B,3,5600,5,B,undefined,2779,8,A,2,4057,8,A,-5,2450,8,A,2,3830,8,A,3,1502,3,G,-3,5207,3,G,-5,2805,3,G,2,1645,3,G,3,1527,4,H,2,6346,4,H,-5,2000,4,H,2,2430,4,H,3,1343,5,B,-4,5077,8,A,-4,2063,3,G,-4,2780,4,H,-4,2158,f,22,White,3,5,2,1
939462259,0,2,A,1,3305,3,E,1,2166,5,B,1,3432,2,A,1,2262,4,C,1,1543,2,A,1,1216,5,B,1,1015,1,F,1,1167,4,C,1,1185,8,D,1,2558,3,E,1,3768,1,F,1,1527,2,A,1,1055,8,D,1,2525,4,C,1,1527,3,E,1,2014,8,D,1,1231,5,B,1,1168,2,A,1,1159,4,C,1,1152,3,E,1,895,1,F,1,2639,8,D,1,2383,4,C,1,742,5,B,1,1320,1,F,1,1377,8,D,1,1382,3,E,1,2094,5,B,1,1407,1,F,1,1456,1,A,0,7392,1,A,0,9061,1,A,0,12023,1,A,0,8357,1,A,undefined,3847,4,B,-3,24548,4,B,-3,4575,4,B,-3,3048,4,B,4,7630,5,G,-2,19878,5,G,-2,4159,5,G,3,6614,5,G,4,2848,6,H,-4,12157,6,H,-4,3354,6,H,4,4275,6,H,5,2663,1,A,1,9431,4,B,4,13550,5,G,1,4400,6,H,4,3957,f,36,native american,2,3,4,5
409367389,1,8,D,1,80050,7,E,0,1409,2,B,0,29392,6,F,0,1350,4,A,1,817,7,E,0,872,2,B,0,748,4,A,0,763,5,C,0,716,4,A,0,739,2,B,1,676,6,F,0,651,5,C,1,633,8,D,1,562,7,E,1,609,6,F,0,707,4,A,1,609,8,D,1,606,5,C,1,558,7,E,0,620,8,D,1,676,2,B,1,685,4,A,1,1388,5,C,1,866,7,E,0,642,6,F,0,574,8,D,0,542,5,C,1,594,2,B,0,576,6,F,0,620,0,G,4,22446,0,G,3,7204,0,G,2,7707,0,G,1,7543,0,G,undefined,3593,8,H,-3,5025,8,H,0,6843,8,H,1,7518,8,H,1,4372,1,B,-3,7469,1,B,1,4104,1,B,1,4171,1,B,1,3834,3,A,-3,4029,3,A,2,5350,3,A,2,3002,3,A,2,4345,0,G,-3,5009,8,H,undefined,1617,1,B,0,4211,3,A,2,3649,m,42,white,4,3,2,1
269523456,2,6,B,1,5073,9,A,0,1719,5,C,1,13962,4,E,1,2365,1,F,1,1381,8,D,1,1307,5,C,1,1739,6,B,1,1529,1,F,1,2453,8,D,1,1233,4,E,1,1777,6,B,1,2017,1,F,1,3530,9,A,1,1698,4,E,1,1825,6,B,1,1449,9,A,1,1151,5,C,1,1923,9,A,1,1470,6,B,1,1347,1,F,1,5053,5,C,1,1055,8,D,1,1973,4,E,1,1291,1,F,1,4712,9,A,1,789,8,D,1,1366,5,C,1,10003,4,E,1,1109,8,D,1,1320,8,A,3,9925,8,A,0,13056,8,A,2,10231,8,A,4,8750,8,A,undefined,5273,5,B,-3,9073,5,B,-2,9298,5,B,3,7619,5,B,5,6809,1,G,3,8057,1,G,2,8151,1,G,-1,7638,1,G,2,3159,2,H,4,8179,2,H,3,4648,2,H,-4,5687,2,H,-2,3839,8,A,3,9162,5,B,2,6686,1,G,4,4390,2,H,4,5118,m,44,white,1,1,2,2
253545390,1,4,B,1,13186,2,F,1,18013,5,D,1,11910,6,E,1,2967,4,B,1,6452,2,F,1,6414,7,A,1,2002,6,E,1,1599,4,B,1,1812,7,A,1,2698,8,C,1,2571,7,A,1,1984,4,B,1,3306,2,F,1,4624,8,C,1,4801,5,D,1,1274,6,E,1,2086,2,F,1,1315,7,A,1,4765,5,D,1,1327,8,C,1,2000,6,E,1,1305,5,D,1,2037,4,B,1,3027,7,A,1,14054,8,C,1,3018,6,E,1,14654,2,F,1,3437,5,D,1,2132,8,C,1,1643,3,B,-3,8619,3,B,-1,7439,3,B,2,10643,3,B,2,7353,3,B,undefined,5084,6,A,-3,7211,6,A,-2,6864,6,A,2,6256,6,A,2,2345,0,H,-4,5442,0,H,-3,4306,0,H,3,7282,0,H,3,2179,8,G,-1,10118,8,G,0,4770,8,G,1,6244,8,G,1,1759,3,B,3,25866,6,A,1,7182,0,H,-2,2470,8,G,3,2783,f,34,white,3,5,3,3
576163621,0,9,C,1,2133,3,B,1,1141,8,F,1,2299,2,D,1,1174,6,E,0,771,3,B,1,1422,8,F,1,1135,7,A,1,1653,6,E,1,1262,3,B,1,5741,7,A,1,688,9,C,1,752,7,A,1,2075,3,B,1,980,8,F,1,1728,9,C,1,1027,2,D,1,820,6,E,1,987,8,F,1,1258,7,A,1,644,2,D,1,703,9,C,1,881,6,E,1,5410,2,D,1,730,3,B,1,3490,7,A,1,1484,9,C,1,1723,6,E,1,1192,8,F,1,835,2,D,1,1627,2,B,-1,8426,2,B,-1,6604,2,B,0,4944,2,B,1,4406,2,B,undefined,5917,3,H,-3,5137,3,H,-4,3495,3,H,2,4542,3,H,4,2808,4,G,0,4598,4,G,0,2328,4,G,-1,4039,4,G,0,1383,6,A,-2,5383,6,A,-1,2550,6,A,1,2647,6,A,2,2226,2,B,0,3091,3,H,-2,4984,4,G,-1,2334,6,A,0,3079,m,26,white,0,1,4,1
601558186,2,8,E,1,5072,1,F,1,3542,7,D,1,1696,9,C,1,2822,4,B,1,1919,1,F,1,2175,7,D,1,1384,8,E,1,975,4,B,0,9255,1,F,1,1263,3,A,1,17503,8,E,1,1671,4,B,1,3167,3,A,1,1352,9,C,1,1647,3,A,1,1247,4,B,1,1711,1,F,1,1591,9,C,1,1519,7,D,1,1439,8,E,1,1271,1,F,1,2359,3,A,1,1991,7,D,1,2160,9,C,1,6151,8,E,1,1544,7,D,1,4070,4,B,1,4631,3,A,1,1040,9,C,1,1415,2,A,4,12824,2,A,3,12845,2,A,-2,13328,2,A,-1,7633,2,A,undefined,3366,1,G,5,11974,1,G,3,6032,1,G,-5,6375,1,G,-5,2616,5,H,2,10327,5,H,-1,4711,5,H,2,10080,5,H,2,1887,3,B,-5,5656,3,B,-5,4142,3,B,3,7360,3,B,3,1840,2,A,3,10352,1,G,-3,5319,5,H,2,7600,3,B,3,3896,f,53,white,10,3,3,1
980850285,2,4,D,1,7186,1,E,1,2125,6,F,0,5122,8,A,1,1824,4,D,1,2001,2,C,1,13033,1,E,1,1868,4,D,1,1558,7,B,1,1010,8,A,1,3887,2,C,1,1509,1,E,1,1150,6,F,1,949,4,D,1,1466,2,C,1,1203,7,B,1,1291,6,F,1,1189,4,D,1,2549,1,E,1,1407,7,B,1,2375,6,F,1,3044,8,A,1,1446,1,E,1,1488,7,B,1,4313,8,A,1,1025,2,C,1,937,8,A,1,1359,7,B,1,1953,6,F,1,1383,2,C,1,925,7,A,1,9310,7,A,1,8159,7,A,undefined,5474,7,A,-1,5861,7,A,undefined,4923,8,H,0,4694,8,H,0,5704,8,H,1,4411,8,H,2,5770,4,G,1,6143,4,G,1,4049,4,G,-1,5732,4,G,0,2987,6,B,-2,3732,6,B,-2,2268,6,B,1,4257,6,B,2,2002,7,A,-4,6142,8,H,-4,3537,4,G,1,4413,6,B,-4,2727,f,25,white,5,3,3,1
684922656,2,2,C,1,77896,1,B,1,24232,6,F,1,2029,3,D,0,2170,7,E,0,2617,1,B,1,2195,6,F,0,1377,5,A,0,1039,7,E,0,1407,1,B,0,1584,5,A,1,867,2,C,0,1220,5,A,1,942,1,B,0,2201,6,F,1,1158,2,C,0,2187,3,D,0,1845,7,E,0,1172,6,F,1,1162,5,A,0,1013,3,D,0,771,2,C,1,1574,7,E,0,1051,3,D,1,891,1,B,1,4817,5,A,0,882,2,C,0,1793,7,E,1,707,6,F,1,879,3,D,1,1590,3,G,0,23405,3,G,-2,11502,3,G,4,11886,3,G,5,7592,3,G,undefined,5320,0,B,-4,10379,0,B,-4,6400,0,B,4,6437,0,B,5,4621,7,H,4,16928,7,H,3,16850,7,H,-1,19354,7,H,3,8427,4,A,0,12573,4,A,0,5534,4,A,2,11706,4,A,4,3312,3,G,5,7643,0,B,5,3558,7,H,5,3781,4,A,5,3263,f,66,white,9,2,6,6
304600801,2,8,B,0,4898,3,F,1,4135,9,A,0,4815,7,E,1,2583,8,B,1,4402,9,A,1,1275,5,C,1,1589,9,A,1,3710,8,B,1,1634,3,F,1,1545,5,C,1,13733,6,D,1,1320,7,E,1,1111,3,F,1,1259,9,A,1,1232,6,D,1,1522,5,C,1,1253,7,E,1,1089,6,D,1,807,8,B,1,876,9,A,1,1559,5,C,1,17693,7,E,1,1279,3,F,1,1399,6,D,1,1053,5,C,1,1132,8,B,1,691,3,F,1,903,6,D,1,1453,7,E,1,1041,0,G,-3,6957,0,G,-5,3411,0,G,3,4980,0,G,4,3035,0,G,undefined,2582,8,A,2,4153,8,A,3,2710,8,A,-4,2514,8,A,-4,2847,7,B,5,11006,7,B,5,2353,7,B,-5,3205,7,B,-5,3040,3,H,-1,3433,3,H,-2,2638,3,H,1,2873,3,H,2,2372,0,G,-5,2481,8,A,-5,1570,7,B,-5,1916,3,H,-5,1757,m,40,white,4,2,2,4
754305674,2,1,C,1,11101,8,D,1,2599,4,E,1,1516,3,F,1,1894,2,A,1,996,8,D,1,939,1,C,1,940,4,E,1,5143,8,D,1,1155,9,B,1,2458,2,A,1,5775,1,C,1,1906,4,E,1,3279,3,F,1,1467,8,D,1,5230,1,C,1,1956,9,B,1,1006,3,F,1,2195,8,D,1,1361,4,E,1,2226,9,B,1,773,3,F,0,2106,2,A,1,3667,4,E,1,3461,9,B,1,1306,2,A,1,1723,1,C,1,860,2,A,1,900,9,B,1,1618,3,F,1,1221,1,A,3,4630,1,A,3,3674,1,A,-1,8558,1,A,-1,4575,1,A,undefined,2336,6,H,-3,6706,6,H,-3,4437,6,H,3,4064,6,H,4,1501,8,B,1,6747,8,B,1,4366,8,B,-1,1658,8,B,-1,2614,5,G,0,4838,5,G,0,1564,5,G,0,1310,5,G,0,3149,1,A,-1,7714,6,H,-1,2374,8,B,-1,1955,5,G,-1,1572,m,24,white,7,3,4,4
904458970,2,5,E,1,2734,6,D,1,1948,7,B,1,7684,2,A,1,1948,3,C,1,3164,5,E,1,1500,9,F,1,2016,6,D,1,1118,3,C,1,2219,7,B,1,1398,9,F,1,1234,6,D,1,4282,5,E,1,1520,7,B,1,2447,9,F,1,1718,2,A,1,1284,5,E,1,1484,7,B,1,1166,2,A,1,1365,3,C,1,969,2,A,1,1366,7,B,1,2881,9,F,1,1833,3,C,1,1136,6,D,1,1150,5,E,1,2082,9,F,1,1135,2,A,1,1769,6,D,1,2462,3,C,1,1036,1,A,-1,15793,1,A,-1,7540,1,A,1,11749,1,A,1,4313,1,A,undefined,5317,3,G,-2,15175,3,G,-1,5700,3,G,2,8449,3,G,2,4550,6,B,-3,8818,6,B,-3,3333,6,B,2,4932,6,B,2,2535,7,H,1,14412,7,H,1,3751,7,H,1,3267,7,H,1,1782,1,A,1,6736,3,G,1,4264,6,B,1,2268,7,H,1,4617,m,32,White/Caucasian,8,4,4,2
