428114250,,-5,-5,5,-5,-5,2,2,-2,1,-5,-2,-5,-3,-3,-5,1,1,-1,0,-5,undefined
618810213,,2,-1,1,1,3,1,-1,1,1,3,2,-1,2,1,3,2,-1,1,1,3,undefined
151976917,,0,1,1,-1,5,-2,-3,2,undefined,5,2,2,-2,1,5,-2,-1,2,-2,5,undefined
196282482,,-1,-1,2,1,-2,-3,-3,4,-5,-5,-2,-2,2,-2,-3,-2,-2,2,-1,-4,undefined
218644877,,-3,-3,2,-3,2,-2,-3,2,-3,2,-2,-3,3,-3,-4,2,-1,2,-3,2,undefined
492401739,,0,-4,2,3,-3,-3,-3,4,-1,-5,-3,-3,2,2,-4,4,0,-1,3,1,undefined
875591046,,-2,0,1,0,3,3,3,2,3,3,-1,-1,-3,-2,3,-2,2,-1,2,4,undefined
975322257,,2,1,0,0,2,0,-1,1,0,1,3,3,-1,2,3,3,3,-2,2,0,undefined
552025556,,0,-3,4,-5,2,-1,0,2,-4,2,4,2,-1,3,2,1,1,0,-2,2,undefined
404129573,,2,2,1,-1,0,1,2,1,-2,0,2,2,1,-1,0,1,2,1,1,0,undefined
643952463,,3,3,-3,-3,3,2,2,-2,3,undefined,3,3,3,3,4,3,3,-2,undefined,3,2
135125798,,3,1,2,3,-3,-2,-2,2,2,-3,3,-2,3,2,3,4,-2,1,3,3,undefined
601196262,,3,4,2,4,-2,-5,-5,-5,-5,-5,2,-3,3,-5,-5,2,3,-2,1,2,undefined
718902297,,-4,-4,0,-5,4,-3,-2,3,-2,4,5,5,undefined,1,1,-5,-5,-5,-5,1,undefined
969824789,,-3,-5,4,-5,-4,-3,-4,5,-5,-5,4,2,-3,1,1,3,-3,2,-4,3,undefined
899187333,,-2,-3,3,-4,4,-2,-2,2,-4,3,2,-1,0,1,undefined,-1,-1,-3,-4,-5,undefined
846380518,,-3,-3,5,-5,-5,-3,-5,4,-4,-3,2,3,-2,2,4,-2,-2,4,1,3,undefined
480833372,,2,-2,-2,2,-1,4,3,-1,2,-1,2,-1,-2,1,-1,2,-2,-1,1,-1,undefined
738863071,,3,2,4,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,undefined
331695452,,2,2,2,2,3,-1,-2,2,0,-1,-2,-1,3,1,1,3,1,2,3,3,undefined
311797751,,-4,undefined,3,-4,3,-3,-3,3,-3,3,1,-1,2,-1,3,1,-1,1,-1,3,undefined
145961857,,3,0,1,3,5,-3,-5,2,-2,-5,-5,-5,5,-5,-5,-3,-5,3,-1,2,undefined
798040513,,-2,-1,1,-1,5,-3,0,2,-1,5,-1,0,2,-1,5,4,3,0,1,5,undefined
477292163,,1,0,1,1,3,3,2,-3,2,2,-3,-4,-3,0,-3,-4,-5,-4,-5,-4,undefined
102017209,,2,2,2,2,2,0,0,0,0,2,0,-3,3,-4,-1,4,4,2,2,undefined,undefined
887665186,,2,0,1,0,5,-1,-3,-3,-4,5,1,-1,-2,-3,5,4,3,2,2,5,undefined
176280730,,1,-2,2,-2,4,5,3,-3,3,5,2,2,-1,1,3,2,0,-2,2,5,undefined
322399103,,5,5,2,2,5,2,-1,-2,0,4,-2,-3,2,-2,-5,5,2,2,3,-5,undefined
424798565,,-4,-4,4,-5,2,-4,-4,4,-5,2,5,5,4,-5,-5,-4,-4,4,-5,-5,undefined
694171426,,-4,-4,3,-5,2,3,3,-4,4,3,-2,-3,2,-4,-5,3,2,-2,3,4,undefined
248443772,,3,3,2,3,4,3,4,-1,2,3,4,-2,-2,2,3,1,1,1,1,4,undefined
849838297,,3,2,2,-1,4,-3,-4,-3,-4,4,-3,-4,-4,-5,4,1,2,2,1,4,undefined
972188913,,-5,-5,5,-5,1,-3,-3,4,-5,-3,0,0,2,-2,4,3,3,-3,3,2,undefined
664377691,,1,2,3,4,0,3,2,3,4,2,1,2,-3,-2,3,-2,1,2,2,1,-1
785943066,,3,2,-2,2,3,-4,-4,4,-4,-4,-2,-1,1,-1,-1,-3,undefined,4,-3,-4,undefined
305908607,,-3,-3,4,0,5,-2,-3,3,1,5,1,2,-2,2,4,2,2,-2,2,4,undefined
210834258,,0,0,0,0,5,-3,-4,4,-4,5,2,2,-2,3,5,-3,-5,4,-4,5,undefined
665900389,,-3,-3,2,1,5,4,2,0,2,5,4,4,0,2,5,3,1,0,2,5,undefined
550195107,,-3,-2,0,-1,3,1,-3,2,1,3,-1,-4,3,-4,2,2,0,0,0,3,undefined
424914622,,2,1,-3,2,1,-3,0,0,0,-4,3,2,-3,3,4,-3,-2,2,-3,1,undefined
941067898,,3,3,3,-3,1,-1,-1,-1,-3,1,3,3,-2,2,-1,-2,-2,-2,-3,1,undefined
826128717,,-1,-3,3,-3,1,3,2,-1,1,3,2,2,0,1,3,-3,1,3,-1,-1,undefined
845351904,,0,-1,-1,-2,4,1,0,-1,-2,3,-1,-3,-2,-4,3,-1,-3,-2,-2,3,undefined
565855478,,-4,-4,-4,-4,4,3,3,2,2,2,0,0,0,0,1,-2,-2,-2,-2,0,undefined
787635358,,-2,-2,-2,-3,-2,2,-1,-3,-3,0,-3,-3,-2,-2,-2,-2,-4,-2,-3,-1,undefined
598597433,,1,2,0,3,4,-2,-1,1,2,3,-3,-3,3,-3,-4,1,-1,1,1,-3,undefined
890667170,,-5,-5,5,-5,3,-3,-5,5,-5,3,-1,-3,3,-4,3,0,1,-2,-2,3,undefined
322655793,,3,0,2,1,2,-3,-2,4,undefined,2,-1,-2,3,1,0,0,-2,4,-2,0,undefined
319601598,,-3,-5,-5,0,-5,2,-2,-5,5,-5,-3,-5,-5,0,-5,0,0,-5,4,-5,undefined
169274586,,undefined,undefined,undefined,undefined,undefined,5,5,0,0,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0
271796444,,4,2,-4,-5,-5,-4,-5,5,-5,-5,-5,-5,5,-4,-5,-2,-2,4,-5,-5,undefined
393691409,,0,-4,1,-1,0,-1,-2,1,-1,-1,1,0,0,0,0,0,0,0,0,-1,undefined
172077691,,3,2,-3,2,3,-1,-1,0,-1,2,-1,-1,-1,0,0,-2,-1,0,0,4,undefined
490569834,,2,2,1,2,5,0,0,-2,0,5,-3,-3,-3,-3,5,-3,-5,-4,-3,5,undefined
920054192,,-2,-1,-2,-2,-3,0,0,0,1,-1,0,1,0,1,-1,3,2,-3,2,1,undefined
330830512,,-2,-4,4,4,-5,-3,-5,4,-4,-5,-1,-3,4,4,-5,-4,-4,3,-4,-5,undefined
648305617,,5,5,-3,3,4,-3,-3,-3,-3,-5,2,1,1,-1,1,-5,-5,5,-5,-5,undefined
403277604,,0,1,0,-3,0,-1,4,4,-5,-2,1,1,2,-3,-1,-2,-2,4,-5,-4,undefined
529758996,,-2,-3,2,-3,5,2,2,1,1,5,2,2,1,1,-3,-1,-1,1,-1,-3,undefined
675101552,,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,undefined
746244590,,-3,-5,5,-4,1,0,-2,-1,-1,1,0,-2,-1,-1,1,1,-1,-1,-1,1,undefined
140090755,,-3,-2,-3,-5,0,-2,-2,-1,-5,0,3,2,1,-5,0,3,3,2,-5,0,undefined
553705247,,-1,-1,2,-3,-4,-5,-5,5,-5,-5,-4,-4,3,-3,-4,-3,-3,3,-3,-4,undefined
846350378,,-3,-5,4,-5,1,3,3,-1,2,2,-1,-3,1,-2,-5,-4,-3,4,-5,-5,undefined
809541562,,-1,-1,-1,0,1,-1,-1,0,0,-2,-3,-4,4,-2,-1,-1,0,-1,0,1,undefined
455784394,,3,1,-1,1,1,0,0,-1,0,1,-2,-5,-2,-3,0,2,3,-3,2,3,undefined
641384062,,0,0,0,-5,0,1,1,-1,-4,-5,0,0,0,-5,0,0,0,0,-5,-5,undefined
371624805,,-5,-3,2,-3,4,-2,-3,4,-4,2,-3,-3,3,-3,2,-3,-4,-3,-4,4,undefined
837063222,,-4,-5,5,-5,-5,-3,-4,5,-5,-5,-2,-4,4,-5,-5,-2,-3,4,-5,-5,undefined
142525067,,-3,-1,3,1,-4,1,2,2,1,-2,-3,-2,3,-1,-4,-1,1,2,1,-3,undefined
985637829,,-5,-5,5,-5,3,1,-3,-5,-1,3,-1,-5,5,-3,1,-3,-5,-5,-4,1,undefined
154404835,,-3,-3,2,-2,-4,1,0,-1,-1,-1,-1,-1,-1,-1,-5,2,1,0,1,-4,undefined
360924423,,0,0,1,1,5,0,1,0,1,5,-2,0,2,-3,5,0,0,0,1,5,undefined
560481025,,4,4,-5,-1,5,-3,-5,4,-4,5,-3,-1,3,-3,5,-1,3,-3,-3,5,undefined
542583786,,4,2,3,1,2,-4,-5,5,-5,-4,4,2,3,-2,2,-3,-5,4,-5,-4,undefined
100438384,,0,-4,3,undefined,5,-1,-2,2,-4,5,1,-1,3,-3,-5,-2,-2,-2,-4,undefined,undefined
138366354,,-1,-3,3,-5,-3,-5,-5,4,-5,-2,-1,-2,3,-5,1,-2,-4,3,-5,-4,undefined
